type,subtype,bedroomCount,bathroomCount,province,locality,postCode,habitableSurface,buildingCondition,buildingConstructionYear,facedeCount,toiletCount,epcScore,price,region,price_per_m2
0.0,HOUSE,3.0,1.0,Flemish Brabant,Geetbets,3450,,5,2025.0,3.0,,9.0,415000.0,Flanders,
1.0,APARTMENT,3.0,,Flemish Brabant,Geetbets,3450,,4,1977.0,,,4.0,179000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Geetbets,3450,,2,,,1.0,2.0,235000.0,Flanders,
0.0,BUNGALOW,3.0,1.0,Flemish Brabant,Geetbets,3450,,nan,1981.0,4.0,,4.0,319000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Geetbets,3450,,4,1975.0,4.0,,2.0,190000.0,Flanders,
1.0,APARTMENT,1.0,1.0,Flemish Brabant,Geetbets,3450,,nan,,,1.0,3.0,149000.0,Flanders,
0.0,HOUSE,,,Flemish Brabant,Tielt-Winge,3390,170.0,5,2023.0,3.0,2.0,,480000.0,Flanders,2823.529411764706
0.0,HOUSE,4.0,2.0,Flemish Brabant,Tielt,3390,,6,1958.0,3.0,,5.0,370000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Tielt-Winge,3390,152.0,nan,,,,7.0,450000.0,Flanders,2960.5263157894738
0.0,HOUSE,3.0,1.0,Flemish Brabant,Tielt-Winge,3390,142.0,nan,,,,7.0,465000.0,Flanders,3274.6478873239435
0.0,BUNGALOW,3.0,1.0,Flemish Brabant,Tielt,3390,,nan,2003.0,4.0,,2.0,150000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Tielt-Winge,3390,,nan,,,,7.0,455000.0,Flanders,
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Tielt-Winge,3390,84.0,4,,,,7.0,306118.0,Flanders,3644.2619047619046
1.0,DUPLEX,3.0,1.0,Flemish Brabant,Tielt-Winge,3390,117.0,4,,,,7.0,367845.0,Flanders,3143.974358974359
0.0,HOUSE,3.0,,Flemish Brabant,Tielt-Winge,3390,140.0,nan,,,,,376387.0,Flanders,2688.4785714285713
0.0,HOUSE,4.0,1.0,Flemish Brabant,TIELT-WINGE,3390,,4,1965.0,,2.0,4.0,412000.0,Flanders,
0.0,HOUSE,5.0,1.0,Flemish Brabant,Tielt,3390,,2,,4.0,,2.0,369000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Tielt,3390,,nan,,,,2.0,275000.0,Flanders,
0.0,FARMHOUSE,4.0,1.0,Flemish Brabant,Waanrode,3473,,2,1875.0,,1.0,2.0,295000.0,Flanders,
0.0,HOUSE,2.0,1.0,Flemish Brabant,Waanrode (Kortenaken),3473,123.0,nan,,4.0,,,175000.0,Flanders,1422.7642276422764
0.0,VILLA,3.0,1.0,Flemish Brabant,Kortenaken,3473,192.0,nan,,4.0,,,551000.0,Flanders,2869.7916666666665
0.0,VILLA,3.0,1.0,Flemish Brabant,Kortenaken,3473,177.0,nan,,3.0,,,464000.0,Flanders,2621.468926553672
0.0,VILLA,3.0,1.0,Flemish Brabant,Kortenaken,3473,183.0,nan,,3.0,,,477000.0,Flanders,2606.55737704918
0.0,VILLA,3.0,1.0,Flemish Brabant,Kortenaken,3473,204.0,nan,,4.0,,,560000.0,Flanders,2745.098039215686
0.0,HOUSE,3.0,,Flemish Brabant,Kortenaken,3473,,nan,,4.0,,2.0,270000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Bekkevoort,3460,,nan,2025.0,,2.0,7.0,355000.0,Flanders,
0.0,HOUSE,2.0,1.0,Flemish Brabant,Bekkevoort,3460,,nan,1973.0,4.0,,3.0,195000.0,Flanders,
0.0,HOUSE,4.0,1.0,Flemish Brabant,Bekkevoort,3460,,nan,1899.0,4.0,,4.0,135000.0,Flanders,
0.0,HOUSE,3.0,2.0,Flemish Brabant,Bekkevoort,3460,,4,1950.0,4.0,,3.0,795000.0,Flanders,
0.0,HOUSE,3.0,2.0,Flemish Brabant,Bekkevoort,3460,,2,1962.0,4.0,,2.0,280000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Bekkevoort,3460,140.0,nan,,,,,300347.0,Flanders,2145.3357142857144
0.0,HOUSE,2.0,,Flemish Brabant,Bekkevoort,3460,,2,,4.0,,2.0,250000.0,Flanders,
0.0,HOUSE,4.0,1.0,Flemish Brabant,Bekkevoort,3460,162.0,5,,3.0,,,348032.0,Flanders,2148.3456790123455
0.0,HOUSE,4.0,1.0,Flemish Brabant,Ezemaal,3400,,4,1961.0,,,5.0,255000.0,Flanders,
0.0,HOUSE,2.0,1.0,Flemish Brabant,Eliksem,3400,,2,1983.0,4.0,,2.0,130000.0,Flanders,
0.0,HOUSE,7.0,2.0,Flemish Brabant,Neerwinden,3400,,nan,,2.0,3.0,5.0,435000.0,Flanders,
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Landen,3400,85.0,5,,,,6.0,240000.0,Flanders,2823.529411764706
0.0,MIXED_USE_BUILDING,3.0,1.0,Flemish Brabant,Landen,3400,180.0,2,,,,2.0,195000.0,Flanders,1083.3333333333333
0.0,MIXED_USE_BUILDING,3.0,1.0,Flemish Brabant,Landen,3400,,4,1994.0,,2.0,7.0,560000.0,Flanders,
0.0,MIXED_USE_BUILDING,5.0,1.0,Flemish Brabant,Landen,3400,,2,1961.0,,1.0,,525000.0,Flanders,
1.0,APARTMENT,1.0,1.0,Flemish Brabant,Landen,3400,70.0,5,,,,4.0,179000.0,Flanders,2557.1428571428573
0.0,HOUSE,2.0,1.0,Flemish Brabant,LANDEN,3400,,nan,,4.0,1.0,2.0,295000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Laar,3400,,nan,,,,4.0,238000.0,Flanders,
0.0,HOUSE,4.0,1.0,Flemish Brabant,LANDEN,3400,,nan,,3.0,3.0,3.0,275000.0,Flanders,
0.0,MANSION,6.0,,Flemish Brabant,Laar,3400,,nan,,,,2.0,400000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Landen,3400,,2,,3.0,,3.0,159000.0,Flanders,
0.0,MIXED_USE_BUILDING,3.0,1.0,Flemish Brabant,Landen,3400,,nan,,,,,295000.0,Flanders,
0.0,HOUSE,2.0,1.0,Flemish Brabant,Rumsdorp,3400,,1,,2.0,,,129000.0,Flanders,
0.0,HOUSE,,,Flemish Brabant,Budingen,3440,250.0,2,,,,3.0,260000.0,Flanders,1040.0
0.0,HOUSE,4.0,,Flemish Brabant,ZOUTLEEUW,3440,155.0,2,1899.0,,,2.0,149000.0,Flanders,961.2903225806451
0.0,COUNTRY_COTTAGE,3.0,,Flemish Brabant,Zoutleeuw,3440,302.0,4,,3.0,,5.0,400000.0,Flanders,1324.5033112582782
0.0,HOUSE,3.0,,Flemish Brabant,HALLE-BOOIENHOVEN,3440,,2,,2.0,,2.0,179000.0,Flanders,
0.0,HOUSE,4.0,1.0,Flemish Brabant,Zoutleeuw,3440,,2,,4.0,,2.0,339000.0,Flanders,
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Zoutleeuw,3440,,nan,1918.0,2.0,,4.0,289000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Zoutleeuw,3440,,4,1900.0,4.0,,2.0,160000.0,Flanders,
0.0,HOUSE,2.0,1.0,Flemish Brabant,Zoutleeuw,3440,,4,1967.0,,1.0,3.0,395000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Zoutleeuw,3440,,4,1960.0,4.0,,2.0,225000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Zoutleeuw,3440,,nan,,4.0,,2.0,155000.0,Flanders,
1.0,APARTMENT,2.0,1.0,Limburg,Hasselt,3511,131.0,5,,,,,354000.0,Flanders,2702.290076335878
1.0,PENTHOUSE,3.0,2.0,Limburg,Hasselt,3511,131.0,5,,,,,499000.0,Flanders,3809.1603053435115
0.0,MIXED_USE_BUILDING,,,Limburg,Stokrooie,3511,834.0,2,1967.0,,,4.0,840000.0,Flanders,1007.1942446043165
0.0,BUNGALOW,,,Limburg,Hasselt,3511,195.0,2,,4.0,,2.0,285000.0,Flanders,1461.5384615384614
0.0,HOUSE,4.0,2.0,Limburg,HASSELT,3511,372.0,nan,,,,4.0,895000.0,Flanders,2405.9139784946237
0.0,HOUSE,,,Limburg,Hasselt,3510,276.0,4,1931.0,4.0,,2.0,599000.0,Flanders,2170.289855072464
0.0,HOUSE,,,Limburg,Hasselt,3510,223.0,4,1981.0,4.0,,2.0,385000.0,Flanders,1726.457399103139
0.0,HOUSE,3.0,,Limburg,Hasselt,3512,191.0,nan,,4.0,,2.0,359000.0,Flanders,1879.5811518324608
0.0,HOUSE,4.0,2.0,Limburg,Halen,3545,,nan,1957.0,4.0,,4.0,150000.0,Flanders,
0.0,HOUSE,3.0,1.0,Limburg,Halen,3545,125.0,nan,,4.0,,,368617.0,Flanders,2948.936
0.0,HOUSE,,,Limburg,Halen,3545,,2,1959.0,4.0,,2.0,398000.0,Flanders,
0.0,COUNTRY_COTTAGE,3.0,,Limburg,Halen,3545,327.0,nan,,4.0,,4.0,698000.0,Flanders,2134.5565749235475
0.0,HOUSE,3.0,,Limburg,ZELEM,3545,188.0,nan,2024.0,3.0,,,255500.0,Flanders,1359.0425531914893
0.0,HOUSE,6.0,3.0,Limburg,Zelem,3545,,4,1959.0,4.0,,4.0,395000.0,Flanders,
0.0,FARMHOUSE,3.0,1.0,Limburg,Halen,3545,,2,,4.0,2.0,2.0,459000.0,Flanders,
0.0,HOUSE,3.0,,Limburg,Halen,3545,126.0,nan,,,,,296920.0,Flanders,2356.5079365079364
0.0,HOUSE,3.0,,Limburg,Halen,3545,160.0,nan,,,,,347109.0,Flanders,2169.43125
0.0,HOUSE,3.0,1.0,Limburg,Halen,3545,,2,1931.0,3.0,,2.0,185000.0,Flanders,
0.0,EXCEPTIONAL_PROPERTY,3.0,1.0,Limburg,Herk-de-Stad,3540,,6,,3.0,2.0,7.0,685000.0,Flanders,
0.0,HOUSE,,,Limburg,Herk-de-Stad,3540,450.0,4,,3.0,,6.0,629000.0,Flanders,1397.7777777777778
0.0,HOUSE,3.0,1.0,Limburg,Herk-de-Stad,3540,,2,,4.0,,2.0,195000.0,Flanders,
0.0,HOUSE,3.0,,Limburg,Herk-de-Stad,3540,158.0,nan,,2.0,,,385267.0,Flanders,2438.3987341772154
0.0,HOUSE,3.0,,Limburg,Herk-de-Stad,3540,153.0,nan,,3.0,,,410267.0,Flanders,2681.483660130719
0.0,HOUSE,4.0,,Limburg,Herk-de-Stad,3540,195.0,nan,,3.0,,,420267.0,Flanders,2155.2153846153847
0.0,HOUSE,4.0,,Limburg,Herk-de-Stad,3540,195.0,nan,,2.0,,,375267.0,Flanders,1924.446153846154
0.0,HOUSE,3.0,1.0,Limburg,HERK-DE-STAD,3540,,2,1934.0,,,2.0,315000.0,Flanders,
0.0,HOUSE,4.0,1.0,Limburg,Herk-de-Stad,3540,,4,1975.0,4.0,,5.0,350000.0,Flanders,
1.0,APARTMENT,2.0,1.0,Limburg,Berbroek,3540,,4,2003.0,,1.0,5.0,279000.0,Flanders,
0.0,HOUSE,,,Limburg,Beverlo,3581,168.0,nan,2024.0,,,7.0,377000.0,Flanders,2244.0476190476193
0.0,VILLA,,,Limburg,Beverlo,3581,210.0,nan,2024.0,,,7.0,325000.0,Flanders,1547.6190476190477
1.0,APARTMENT,2.0,1.0,Limburg,Zonhoven,3520,,4,2024.0,,,,289000.0,Flanders,
1.0,APARTMENT,3.0,1.0,Limburg,Zonhoven,3520,,4,2024.0,,,,479900.0,Flanders,
1.0,APARTMENT,3.0,1.0,Limburg,Zonhoven,3520,,4,2024.0,,,,649900.0,Flanders,
0.0,HOUSE,,,Limburg,Zonhoven,3520,,2,1951.0,,,2.0,330000.0,Flanders,
0.0,HOUSE,,,Limburg,Zonhoven,3520,1390.0,nan,1935.0,4.0,,2.0,200000.0,Flanders,143.88489208633092
1.0,APARTMENT,2.0,1.0,Limburg,Zonhoven,3520,,4,2024.0,,,,309900.0,Flanders,
1.0,APARTMENT,2.0,1.0,Limburg,Zonhoven,3520,,4,2024.0,,,,319900.0,Flanders,
0.0,HOUSE,3.0,1.0,Limburg,Zonhoven,3520,,3,1954.0,4.0,,5.0,190000.0,Flanders,
1.0,APARTMENT,,,Limburg,Zonhoven,3520,281.0,nan,1990.0,,,3.0,645000.0,Flanders,2295.373665480427
0.0,MIXED_USE_BUILDING,,,Limburg,Zonhoven,3520,952.0,nan,1988.0,,,6.0,1250000.0,Flanders,1313.0252100840337
1.0,DUPLEX,3.0,,Limburg,Zonhoven,3520,110.0,5,1995.0,,,6.0,359900.0,Flanders,3271.818181818182
0.0,MIXED_USE_BUILDING,,,Limburg,ZONHOVEN,3520,741.0,4,1995.0,2.0,,,800000.0,Flanders,1079.6221322537112
0.0,HOUSE,,,Limburg,Zonhoven,3520,137.0,2,1976.0,,,2.0,200000.0,Flanders,1459.85401459854
0.0,HOUSE,3.0,1.0,Limburg,Zonhoven,3520,,nan,,4.0,2.0,2.0,370000.0,Flanders,
0.0,HOUSE,5.0,2.0,Limburg,Alken,3570,,nan,1968.0,,,3.0,395000.0,Flanders,
0.0,HOUSE,5.0,,Limburg,ALKEN,3570,462.0,4,1981.0,,,5.0,695000.0,Flanders,1504.3290043290044
1.0,APARTMENT,2.0,1.0,Limburg,Alken,3570,,5,2010.0,,1.0,6.0,369000.0,Flanders,
0.0,HOUSE,4.0,,Limburg,Alken,3570,217.0,4,2024.0,,,8.0,550000.0,Flanders,2534.5622119815666
0.0,HOUSE,4.0,,Limburg,Alken,3570,217.0,4,2024.0,,,8.0,465000.0,Flanders,2142.8571428571427
0.0,EXCEPTIONAL_PROPERTY,4.0,1.0,Limburg,Alken,3570,192.0,5,2023.0,,,,429000.0,Flanders,2234.375
0.0,HOUSE,4.0,,Limburg,Alken,3570,,2,1967.0,3.0,,3.0,275000.0,Flanders,
0.0,HOUSE,3.0,1.0,Limburg,Paal,3583,136.0,nan,,,1.0,,359112.0,Flanders,2640.529411764706
0.0,HOUSE,3.0,1.0,Limburg,Paal,3583,,2,1955.0,4.0,,2.0,100000.0,Flanders,
0.0,FARMHOUSE,5.0,,Limburg,Paal,3583,,5,,4.0,,6.0,1195000.0,Flanders,
0.0,HOUSE,3.0,1.0,Limburg,Paal,3583,,nan,1900.0,3.0,,7.0,448000.0,Flanders,
0.0,HOUSE,2.0,1.0,Limburg,Koersel,3582,,2,1918.0,,,2.0,205000.0,Flanders,
1.0,SERVICE_FLAT,,,Limburg,Koersel,3582,,2,1996.0,,,,450000.0,Flanders,
1.0,SERVICE_FLAT,,,Limburg,Koersel,3582,,nan,1996.0,,,,1350000.0,Flanders,
0.0,HOUSE,4.0,2.0,Limburg,Beringen,3582,,nan,,4.0,2.0,8.0,545000.0,Flanders,
0.0,HOUSE,,,Limburg,Beringen,3582,316.0,4,1952.0,4.0,,5.0,550000.0,Flanders,1740.506329113924
0.0,HOUSE,,,Limburg,Beringen,3582,,4,1950.0,4.0,,6.0,415000.0,Flanders,
1.0,APARTMENT,2.0,1.0,Limburg,Beringen,3582,,4,,2.0,,6.0,229000.0,Flanders,
0.0,HOUSE,3.0,,Limburg,Beringen,3582,,2,,4.0,,2.0,229000.0,Flanders,
1.0,APARTMENT,2.0,1.0,Limburg,Beringen,3582,90.0,4,,,1.0,,289000.0,Flanders,3211.1111111111113
1.0,APARTMENT,3.0,1.0,Limburg,Beringen,3582,105.0,4,,,1.0,,339000.0,Flanders,3228.5714285714284
0.0,HOUSE,4.0,,Limburg,Beringen,3582,,nan,,,,7.0,1350000.0,Flanders,
1.0,APARTMENT,3.0,1.0,Limburg,Lummen,3560,138.0,nan,,,1.0,,470000.0,Flanders,3405.7971014492755
1.0,APARTMENT,3.0,1.0,Limburg,Lummen,3560,138.0,nan,,,1.0,,475000.0,Flanders,3442.0289855072465
0.0,HOUSE,3.0,,Limburg,Lummen,3560,146.0,nan,,3.0,2.0,,377000.0,Flanders,2582.1917808219177
0.0,COUNTRY_COTTAGE,,,Limburg,Lummen,3560,,3,1985.0,4.0,,6.0,799000.0,Flanders,
0.0,HOUSE,3.0,3.0,Limburg,Lummen,3560,,nan,1948.0,4.0,,2.0,349000.0,Flanders,
1.0,APARTMENT,2.0,1.0,Limburg,Lummen,3560,,5,2024.0,,,,299000.0,Flanders,
0.0,HOUSE,3.0,,Limburg,Lummen,3560,160.0,nan,,,,,351137.0,Flanders,2194.60625
1.0,APARTMENT,2.0,1.0,Limburg,Lummen,3560,,4,1994.0,,1.0,4.0,199900.0,Flanders,
0.0,HOUSE,,,Limburg,Lummen,3560,,2,1961.0,,,2.0,330000.0,Flanders,
1.0,APARTMENT,2.0,1.0,Limburg,Lummen,3560,,4,1994.0,,1.0,5.0,193900.0,Flanders,
1.0,APARTMENT,4.0,2.0,Flemish Brabant,Tienen,3300,340.0,5,,,,6.0,960000.0,Flanders,2823.529411764706
1.0,DUPLEX,3.0,1.0,Flemish Brabant,Tienen,3300,,5,1994.0,,2.0,4.0,279000.0,Flanders,
0.0,HOUSE,,,Flemish Brabant,Tienen,3300,,5,,2.0,,4.0,545000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Tienen,3300,,2,,4.0,2.0,2.0,299000.0,Flanders,
0.0,HOUSE,,,Flemish Brabant,Tienen,3300,,5,1965.0,4.0,,4.0,995000.0,Flanders,
1.0,DUPLEX,2.0,1.0,Flemish Brabant,Tienen,3300,,5,2012.0,2.0,2.0,,250000.0,Flanders,
0.0,MANSION,4.0,1.0,Flemish Brabant,Tienen,3300,,2,1918.0,2.0,,2.0,185000.0,Flanders,
0.0,HOUSE,1.0,1.0,Flemish Brabant,Tienen,3300,,nan,,4.0,2.0,6.0,285000.0,Flanders,
0.0,HOUSE,2.0,1.0,Flemish Brabant,Tienen,3300,,nan,1937.0,2.0,,2.0,220000.0,Flanders,
0.0,VILLA,3.0,1.0,Flemish Brabant,Oorbeek,3300,,nan,1978.0,4.0,,4.0,300000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Tienen,3300,,nan,1949.0,2.0,,3.0,250000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Tienen,3300,,nan,1918.0,2.0,,5.0,80000.0,Flanders,
0.0,MANSION,3.0,,Flemish Brabant,TIENEN,3300,,6,1875.0,2.0,,6.0,425000.0,Flanders,
1.0,SERVICE_FLAT,1.0,,Flemish Brabant,Tienen,3300,40.0,5,2014.0,,,6.0,239000.0,Flanders,5975.0
0.0,MANSION,3.0,1.0,Flemish Brabant,Tienen,3300,,6,,1.0,2.0,5.0,399000.0,Flanders,
1.0,SERVICE_FLAT,,,Flemish Brabant,Tienen,3300,52.0,4,2014.0,,,6.0,247000.0,Flanders,4750.0
1.0,SERVICE_FLAT,1.0,1.0,Flemish Brabant,Tienen,3300,,4,2014.0,,1.0,6.0,230000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Tienen,3300,,2,1974.0,4.0,,2.0,338000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Tienen,3300,152.0,nan,,,,,446378.0,Flanders,2936.6973684210525
0.0,HOUSE,,,Flemish Brabant,Tienen,3300,144.0,nan,2025.0,,,8.0,408000.0,Flanders,2833.3333333333335
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Tienen,3300,103.0,4,,,,6.0,249000.0,Flanders,2417.4757281553398
0.0,HOUSE,8.0,,Flemish Brabant,Tienen,3300,368.0,2,,3.0,,4.0,240000.0,Flanders,652.1739130434783
1.0,APARTMENT,,,Flemish Brabant,Bost (Tienen),3300,400.0,nan,,3.0,,7.0,949000.0,Flanders,2372.5
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Tienen,3300,77.0,5,,,,5.0,219000.0,Flanders,2844.155844155844
1.0,APARTMENT,1.0,1.0,Flemish Brabant,Tienen,3300,48.0,5,,,,5.0,225000.0,Flanders,4687.5
1.0,APARTMENT,,,Flemish Brabant,Tienen,3300,68.0,nan,1994.0,3.0,,4.0,149000.0,Flanders,2191.176470588235
0.0,MIXED_USE_BUILDING,4.0,1.0,Flemish Brabant,Tienen Hakendover,3300,,4,1986.0,4.0,,4.0,995000.0,Flanders,
0.0,MIXED_USE_BUILDING,4.0,2.0,Flemish Brabant,Tienen,3300,,4,,2.0,3.0,6.0,695000.0,Flanders,
0.0,HOUSE,3.0,2.0,Flemish Brabant,Oplinter,3300,,4,,4.0,1.0,5.0,350000.0,Flanders,
1.0,APARTMENT,5.0,,Flemish Brabant,Tienen,3300,,nan,1980.0,,,,485000.0,Flanders,
0.0,HOUSE,,,Limburg,Lanaken,3621,102.0,1,1919.0,4.0,,2.0,109000.0,Flanders,1068.6274509803923
1.0,APARTMENT,3.0,1.0,Flemish Brabant,Leuven,3000,,5,1963.0,,1.0,6.0,495000.0,Flanders,
0.0,HOUSE,2.0,1.0,Flemish Brabant,Leuven,3000,90.0,4,,,,3.0,410000.0,Flanders,4555.555555555556
0.0,HOUSE,2.0,1.0,Flemish Brabant,Leuven,3000,71.0,nan,,,,5.0,410000.0,Flanders,5774.647887323944
0.0,APARTMENT_BLOCK,,,Flemish Brabant,Leuven,3000,370.0,4,1850.0,3.0,,,3450000.0,Flanders,9324.324324324325
1.0,FLAT_STUDIO,,1.0,Flemish Brabant,Leuven,3000,23.0,nan,1972.0,,,6.0,179000.0,Flanders,7782.608695652174
1.0,KOT,1.0,1.0,Flemish Brabant,Leuven,3000,,5,2023.0,,1.0,7.0,224000.0,Flanders,
0.0,APARTMENT_BLOCK,,,Flemish Brabant,Leuven (Leuven),3000,129.0,nan,1850.0,2.0,,,925000.0,Flanders,7170.542635658915
1.0,APARTMENT,1.0,1.0,Flemish Brabant,Leuven,3000,70.0,5,,,,7.0,415000.0,Flanders,5928.571428571428
1.0,TRIPLEX,3.0,1.0,Flemish Brabant,Leuven,3000,,5,2025.0,2.0,2.0,,546260.0,Flanders,
1.0,KOT,,,Flemish Brabant,Leuven,3000,19.0,4,2026.0,,,,167500.0,Flanders,8815.78947368421
1.0,KOT,,,Flemish Brabant,Leuven,3000,19.0,4,2026.0,,,,205000.0,Flanders,10789.473684210527
1.0,APARTMENT,1.0,,Flemish Brabant,LEUVEN,3000,20.0,nan,,,,7.0,98500.0,Flanders,4925.0
0.0,EXCEPTIONAL_PROPERTY,9.0,,Flemish Brabant,Leuven,3000,310.0,4,,,,,1995000.0,Flanders,6435.4838709677415
0.0,HOUSE,,,Flemish Brabant,Leuven,3000,,5,,2.0,,,980000.0,Flanders,
1.0,KOT,1.0,1.0,Flemish Brabant,Leuven (Leuven),3000,17.0,nan,,2.0,,,129000.0,Flanders,7588.235294117647
0.0,APARTMENT_BLOCK,11.0,11.0,Flemish Brabant,Leuven,3000,530.0,5,,,13.0,,3200000.0,Flanders,6037.735849056604
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Leuven,3000,85.0,nan,,,,6.0,460000.0,Flanders,5411.764705882353
1.0,KOT,,,Flemish Brabant,Leuven,3000,21.0,5,2012.0,2.0,,,150000.0,Flanders,7142.857142857143
0.0,MIXED_USE_BUILDING,,,Flemish Brabant,Leuven,3000,538.0,5,2017.0,3.0,10.0,,1575000.0,Flanders,2927.5092936802976
0.0,APARTMENT_BLOCK,7.0,7.0,Flemish Brabant,Leuven,3000,133.0,nan,,2.0,,,1500000.0,Flanders,11278.195488721805
1.0,PENTHOUSE,3.0,,Flemish Brabant,Leuven,3000,213.0,nan,2025.0,,,,1895700.0,Flanders,8900.0
1.0,APARTMENT,2.0,,Flemish Brabant,Leuven,3000,118.0,nan,2002.0,,,6.0,399000.0,Flanders,3381.35593220339
0.0,APARTMENT_BLOCK,3.0,3.0,Flemish Brabant,Leuven,3000,,6,,,3.0,7.0,1500000.0,Flanders,
1.0,KOT,1.0,1.0,Flemish Brabant,Leuven,3000,,nan,,,1.0,,165000.0,Flanders,
1.0,KOT,1.0,,Flemish Brabant,Leuven,3000,22.0,5,2024.0,,,6.0,250000.0,Flanders,11363.636363636364
1.0,FLAT_STUDIO,,1.0,Flemish Brabant,Leuven,3000,34.0,nan,,,1.0,,315000.0,Flanders,9264.70588235294
1.0,FLAT_STUDIO,1.0,1.0,Flemish Brabant,Leuven,3000,,5,,,1.0,7.0,275000.0,Flanders,
1.0,FLAT_STUDIO,,,Flemish Brabant,Leuven,3000,,nan,,,,,249000.0,Flanders,
0.0,OTHER_PROPERTY,8.0,,Flemish Brabant,Leuven,3000,,6,,2.0,,,1897000.0,Flanders,
1.0,APARTMENT,,,Flemish Brabant,Leuven,3000,,nan,,,,,205000.0,Flanders,
1.0,APARTMENT,,,Flemish Brabant,Leuven,3000,,nan,,,,,304000.0,Flanders,
1.0,KOT,,,Flemish Brabant,Leuven,3000,,nan,,,,,189000.0,Flanders,
1.0,KOT,,,Flemish Brabant,Leuven,3000,,nan,,,,,225000.0,Flanders,
0.0,APARTMENT_BLOCK,7.0,,Flemish Brabant,Leuven,3000,,nan,,,,,1750000.0,Flanders,
0.0,HOUSE,6.0,4.0,Flemish Brabant,Leuven,3000,900.0,nan,,2.0,,,4500000.0,Flanders,5000.0
1.0,KOT,,,Flemish Brabant,Leuven,3000,,nan,,,,,193000.0,Flanders,
1.0,KOT,,,Flemish Brabant,Leuven,3000,,nan,,,,,195000.0,Flanders,
1.0,KOT,,,Flemish Brabant,Leuven,3000,,nan,,,,,205000.0,Flanders,
1.0,KOT,,,Flemish Brabant,Leuven,3000,,nan,,,,7.0,235000.0,Flanders,
1.0,FLAT_STUDIO,1.0,,Flemish Brabant,Leuven,3000,,nan,2016.0,,,7.0,90000.0,Flanders,
1.0,KOT,1.0,,Flemish Brabant,Leuven,3000,,nan,2023.0,,,,210000.0,Flanders,
1.0,KOT,1.0,,Flemish Brabant,Leuven,3000,,nan,2023.0,,,,200000.0,Flanders,
1.0,KOT,1.0,,Flemish Brabant,Leuven,3000,,nan,2023.0,,,,235000.0,Flanders,
1.0,KOT,1.0,,Flemish Brabant,Leuven,3000,,nan,2023.0,,,,199000.0,Flanders,
1.0,KOT,1.0,,Flemish Brabant,Leuven,3000,,nan,2023.0,,,,205000.0,Flanders,
1.0,KOT,,,Flemish Brabant,Leuven,3000,,nan,,,,,230000.0,Flanders,
1.0,KOT,,,Flemish Brabant,Leuven,3000,,nan,,,,,235000.0,Flanders,
1.0,KOT,,,Flemish Brabant,Leuven,3000,,nan,,,,,190000.0,Flanders,
1.0,KOT,,,Flemish Brabant,Leuven,3000,,nan,,,,,255000.0,Flanders,
0.0,APARTMENT_BLOCK,,,Flemish Brabant,Leuven,3000,,nan,2024.0,,,,2450000.0,Flanders,
1.0,KOT,,,Flemish Brabant,Leuven,3000,,nan,,,,,215000.0,Flanders,
1.0,APARTMENT,,,Flemish Brabant,Leuven,3000,,nan,,,,,220000.0,Flanders,
1.0,FLAT_STUDIO,,,Flemish Brabant,Leuven,3000,,nan,,,,,325000.0,Flanders,
0.0,APARTMENT_BLOCK,,,Flemish Brabant,Leuven,3000,,nan,,2.0,,,1475000.0,Flanders,
1.0,FLAT_STUDIO,1.0,1.0,Flemish Brabant,Leuven,3000,24.0,nan,,,,,217000.0,Flanders,9041.666666666666
0.0,APARTMENT_BLOCK,,,Flemish Brabant,Leuven,3000,,nan,,,,,2200000.0,Flanders,
0.0,APARTMENT_BLOCK,,,Flemish Brabant,Leuven,3000,,nan,,,,,3200000.0,Flanders,
1.0,KOT,,,Flemish Brabant,Leuven,3000,21.0,5,2016.0,4.0,1.0,,219000.0,Flanders,10428.57142857143
1.0,FLAT_STUDIO,,1.0,Flemish Brabant,Leuven,3000,28.0,6,1971.0,,,6.0,215000.0,Flanders,7678.571428571428
